num_of_zones,seed,request_id,origin_sta,destination_sta,drop-off-fee,rental_fee,total_payment,operation_cost
1,0,t1449,0,11,0,5.3999999999999995,5.3999999999999995,1.56
1,0,t517,14,9,0,5.1,5.1,1.4300000000000002
1,0,t643,3,5,0,5.7,5.7,1.4800000000000002
1,0,t418,9,19,0,4.2,4.2,1.6920000000000002
1,0,t512,14,7,0,4.2,4.2,1.302
1,0,t1330,8,9,0,4.2,4.2,1.1119999999999999
1,0,t694,4,17,0,6.6,6.6,1.8440000000000003
1,0,t1256,17,14,0,8.4,8.4,2.604
1,0,t769,5,19,0,3.3,3.3,0.806
1,0,t214,7,5,0,2.4,2.4,0.634
1,0,t51,13,14,0,7.8,7.8,2.056
1,0,t11,13,14,0,7.8,7.8,2.056
1,0,t833,15,11,0,4.2,4.2,1.1720000000000002
1,0,t559,11,14,0,5.3999999999999995,5.3999999999999995,1.462
1,0,t1104,16,14,0,2.6999999999999997,2.6999999999999997,0.87
1,0,t1184,19,4,0,4.2,4.2,1.62
1,0,t206,7,14,0,4.2,4.2,1.242
1,0,t1143,19,11,0,3.0,3.0,1.02
1,0,t820,15,13,0,5.7,5.7,1.558
1,0,t613,3,19,0,7.199999999999999,7.199999999999999,2.5100000000000002
1,0,t395,9,7,0,3.0,3.0,0.772
1,0,t1398,10,13,0,6.6,6.6,2.108
1,0,t202,7,2,0,4.5,4.5,1.4260000000000002
1,0,t1163,19,10,0,4.5,4.5,1.3920000000000001
1,0,t1394,10,0,0,4.8,4.8,1.1826
1,0,t1149,19,5,0,3.5999999999999996,3.5999999999999996,0.986
1,0,t1221,17,3,0,3.5999999999999996,3.5999999999999996,1.076
1,0,t584,11,0,0,5.7,5.7,1.616
1,0,t1180,19,14,0,3.3,3.3,0.8580000000000001
1,0,t1204,19,0,0,6.0,6.0,2.074
1,0,t67,13,19,0,7.5,7.5,2.656
1,0,t577,11,17,0,6.0,6.0,1.9260000000000002
1,0,t207,7,14,0,4.2,4.2,1.242
1,0,t1428,10,17,0,5.1,5.1,1.6
1,0,t1504,0,19,0,5.7,5.7,1.9800000000000002
1,0,t742,5,13,0,6.3,6.3,1.6520000000000001
1,0,t1179,19,14,0,3.3,3.3,0.8580000000000001
1,0,t228,7,8,0,4.8,4.8,1.3840000000000001
1,0,t444,9,3,0,4.2,4.2,1.068
1,0,t659,3,10,0,6.8999999999999995,6.8999999999999995,1.8800000000000001
1,0,t772,5,17,0,6.0,6.0,1.4246
1,0,t665,4,6,0,3.9,3.9,1.4080000000000001
1,0,t1151,19,15,0,4.2,4.2,1.1300000000000001
1,0,t809,5,19,0,3.3,3.3,0.806
1,0,t638,3,11,0,7.199999999999999,7.199999999999999,2.17
1,0,t64,13,18,0,4.2,4.2,1.1420000000000001
1,0,t213,7,5,0,2.4,2.4,0.634
1,0,t52,13,11,0,7.5,7.5,2.31
1,0,t1142,19,14,0,3.3,3.3,0.8580000000000001
1,0,t1257,17,11,0,6.0,6.0,1.8418
1,0,t1138,19,2,0,5.1,5.1,1.8420000000000003
1,0,t569,11,1,0,3.3,3.3,1.154
1,0,t70,13,17,0,5.3999999999999995,5.3999999999999995,1.6079999999999999
1,0,t1200,19,10,0,4.5,4.5,1.3920000000000001
1,0,t562,11,4,0,6.3,6.3,2.118
1,0,t1274,17,8,0,3.0,3.0,0.8320000000000001
1,0,t73,13,10,0,7.199999999999999,7.199999999999999,2.022
1,0,t542,14,10,0,5.3999999999999995,5.3999999999999995,1.6320000000000001
1,0,t507,14,13,0,7.8,7.8,2.024
1,0,t484,14,4,0,3.0,3.0,0.802
1,0,t620,3,10,0,6.8999999999999995,6.8999999999999995,1.8800000000000001
1,0,t1417,10,5,0,3.3,3.3,0.9279999999999999
1,0,t888,15,17,0,6.0,6.0,1.3900000000000001
1,0,t496,14,19,0,3.0,3.0,0.742
1,0,t755,5,11,0,3.9,3.9,0.854
1,0,t145,6,19,0,3.0,3.0,0.796
1,0,t1321,8,13,0,7.199999999999999,7.199999999999999,1.92
1,0,t1279,17,0,0,3.5999999999999996,3.5999999999999996,0.81
1,0,t127,6,9,0,4.2,4.2,0.952
1,0,t1194,19,16,0,3.9,3.9,1.478
1,0,t655,3,17,0,3.3,3.3,1.018
1,0,t731,4,19,0,4.2,4.2,1.47
1,0,t265,12,17,0,5.3999999999999995,5.3999999999999995,1.3860000000000001
1,0,t770,5,19,0,3.3,3.3,0.806
1,0,t128,6,14,0,3.0,3.0,0.668
1,1,t1108,16,4,0,2.6999999999999997,2.6999999999999997,0.686
1,1,t123,6,12,0,7.199999999999999,7.199999999999999,1.6059999999999999
1,1,t1245,17,6,0,7.5,7.5,1.834
1,1,t1277,17,10,0,5.1,5.1,1.534
1,1,t518,14,9,0,5.1,5.1,1.4300000000000002
1,1,t1118,16,19,0,3.9,3.9,1.2688000000000001
1,1,t210,7,3,0,5.3999999999999995,5.3999999999999995,1.7000000000000002
1,1,t1528,0,3,0,3.5999999999999996,3.5999999999999996,0.8420000000000001
1,1,t226,7,17,0,6.0,6.0,1.9320000000000002
1,1,t780,5,13,0,6.3,6.3,1.6520000000000001
1,1,t559,11,14,0,5.3999999999999995,5.3999999999999995,1.462
1,1,t67,13,19,0,7.5,7.5,2.656
1,1,t223,7,19,0,3.0,3.0,0.976
1,1,t533,14,16,0,3.0,3.0,0.916
1,1,t484,14,4,0,3.0,3.0,0.802
1,1,t1505,0,17,0,3.0,3.0,0.638
1,1,t1526,0,14,0,6.3,6.3,1.6820000000000002
1,1,t118,6,13,0,7.199999999999999,7.199999999999999,1.9100000000000001
1,1,t505,14,0,0,6.0,6.0,1.6480000000000001
1,1,t1187,19,5,0,3.5999999999999996,3.5999999999999996,0.986
1,1,t214,7,5,0,2.4,2.4,0.634
1,1,t850,15,17,0,6.0,6.0,1.3900000000000001
1,1,t832,15,14,0,3.0,3.0,0.926
1,1,t830,15,9,0,2.6999999999999997,2.6999999999999997,0.6480000000000001
1,1,t1186,19,5,0,3.5999999999999996,3.5999999999999996,0.986
1,1,t419,9,19,0,4.2,4.2,1.6920000000000002
1,1,t1352,8,17,0,3.3,3.3,0.9039999999999999
1,1,t637,3,14,0,7.5,7.5,2.102
1,1,t1092,16,13,0,5.3999999999999995,5.3999999999999995,1.4000000000000001
1,1,t1170,19,6,0,3.5999999999999996,3.5999999999999996,0.968
1,1,t1327,8,12,0,7.5,7.5,1.8556000000000001
1,1,t53,13,3,0,3.9,3.9,0.886
1,1,t755,5,11,0,3.9,3.9,0.854
1,1,t749,5,2,0,3.5999999999999996,3.5999999999999996,0.918
1,1,t476,14,2,0,4.2,4.2,1.304
1,1,t224,7,19,0,3.0,3.0,0.976
1,1,t442,9,11,0,3.9,3.9,1.348
1,1,t1254,17,9,0,3.5999999999999996,3.5999999999999996,0.902
1,1,t911,1,11,0,3.0,3.0,1.072
1,1,t811,5,17,0,6.0,6.0,1.4246
1,1,t527,14,15,0,3.0,3.0,0.9140000000000001
1,1,t655,3,17,0,3.3,3.3,1.018
1,1,t587,3,6,0,6.8999999999999995,6.8999999999999995,1.752
1,1,t574,11,19,0,2.6999999999999997,2.6999999999999997,0.984
1,1,t965,1,19,0,3.3,3.3,1.4160000000000001
1,1,t207,7,14,0,4.2,4.2,1.242
1,1,t1426,10,19,0,4.2,4.2,1.2936
1,1,t43,13,7,0,6.3,6.3,1.862
1,1,t106,6,19,0,3.0,3.0,0.796
1,1,t1479,0,7,0,4.5,4.5,1.064
1,1,t847,15,19,0,3.5999999999999996,3.5999999999999996,0.954
1,1,t479,14,9,0,5.1,5.1,1.4300000000000002
1,1,t1194,19,16,0,3.9,3.9,1.478
1,1,t815,5,10,0,3.3,3.3,0.828
1,1,t1141,19,14,0,3.3,3.3,0.8580000000000001
1,1,t769,5,19,0,3.3,3.3,0.806
1,1,t1264,17,15,0,6.6,6.6,1.54
1,1,t391,9,13,0,4.5,4.5,1.2080000000000002
1,1,t497,14,19,0,3.0,3.0,0.742
1,1,t685,4,1,0,4.2,4.2,1.028
1,1,t169,7,11,0,1.5,1.5,0.53
1,1,t772,5,17,0,6.0,6.0,1.4246
1,1,t575,11,19,0,2.6999999999999997,2.6999999999999997,0.984
1,1,t536,14,19,0,3.0,3.0,0.742
1,1,t1417,10,5,0,3.3,3.3,0.9279999999999999
1,1,t293,12,15,0,6.0,6.0,1.2824
1,1,t55,13,4,0,6.0,6.0,1.4820000000000002
1,1,t556,11,9,0,3.5999999999999996,3.5999999999999996,1.354
1,1,t1256,17,14,0,8.4,8.4,2.604
1,1,t146,6,19,0,3.0,3.0,0.796
1,1,t1168,19,13,0,7.5,7.5,2.692
1,1,t407,9,4,0,4.8,4.8,1.2300000000000002
1,1,t952,1,3,0,4.2,4.2,1.176
1,1,t331,2,5,0,3.5999999999999996,3.5999999999999996,0.9119999999999999
1,1,t1140,19,9,0,4.2,4.2,1.7334
1,1,t1142,19,14,0,3.3,3.3,0.8580000000000001
1,1,t198,7,6,0,3.0,3.0,0.8260000000000001
1,1,t1273,17,19,0,7.8,7.8,2.5860000000000003
1,1,t1165,19,0,0,6.0,6.0,2.074
1,1,t549,11,6,0,4.2,4.2,1.066
1,1,t1350,8,19,0,6.8999999999999995,6.8999999999999995,2.3280000000000003
1,1,t508,14,13,0,7.8,7.8,2.024
1,1,t61,13,1,0,4.8,4.8,1.2846000000000002
1,1,t932,1,10,0,3.0,3.0,0.79
1,1,t486,14,5,0,3.3,3.3,0.892
1,1,t525,14,5,0,3.3,3.3,0.892
1,1,t953,1,4,0,4.5,4.5,1.032
1,1,t1178,19,9,0,4.2,4.2,1.7334
1,1,t770,5,19,0,3.3,3.3,0.806
1,1,t206,7,14,0,4.2,4.2,1.242
1,1,t425,9,10,0,3.5999999999999996,3.5999999999999996,0.8900000000000001
1,1,t577,11,17,0,6.0,6.0,1.9260000000000002
1,1,t909,1,14,0,4.5,4.5,1.3760000000000001
1,1,t1400,10,6,0,3.9,3.9,1.1580000000000001
1,1,t626,3,6,0,6.8999999999999995,6.8999999999999995,1.752
1,1,t599,3,11,0,7.199999999999999,7.199999999999999,2.17
1,1,t1259,17,3,0,3.5999999999999996,3.5999999999999996,1.076
1,1,t129,6,14,0,3.0,3.0,0.668
1,1,t1257,17,11,0,6.0,6.0,1.8418
1,1,t1238,17,10,0,5.1,5.1,1.534
1,1,t1167,19,13,0,7.5,7.5,2.692
1,1,t1412,10,3,0,6.3,6.3,1.9600000000000002
1,1,t1098,16,12,0,5.1,5.1,1.1378000000000001
1,1,t1134,19,7,0,3.3,3.3,1.074
1,1,t1149,19,5,0,3.5999999999999996,3.5999999999999996,0.986
1,1,t1083,16,17,0,5.7,5.7,1.548
1,1,t213,7,5,0,2.4,2.4,0.634
1,1,t548,11,6,0,4.2,4.2,1.066
1,1,t1180,19,14,0,3.3,3.3,0.8580000000000001
1,1,t70,13,17,0,5.3999999999999995,5.3999999999999995,1.6079999999999999
1,1,t323,2,14,0,4.2,4.2,1.306
1,1,t48,13,9,0,4.8,4.8,1.202
1,1,t68,13,19,0,7.5,7.5,2.656
1,1,t1403,10,12,0,6.8999999999999995,6.8999999999999995,2.1100000000000003
1,1,t926,1,19,0,3.3,3.3,1.4160000000000001
1,1,t274,12,13,0,3.0,3.0,0.642
1,1,t1172,19,7,0,3.3,3.3,1.074
1,1,t1427,10,19,0,4.2,4.2,1.2936
1,1,t638,3,11,0,7.199999999999999,7.199999999999999,2.17
1,1,t1490,0,3,0,3.5999999999999996,3.5999999999999996,0.8420000000000001
1,1,t408,9,5,0,2.6999999999999997,2.6999999999999997,0.674
1,2,t577,11,17,0,6.0,6.0,1.9260000000000002
1,2,t1391,10,17,0,5.1,5.1,1.6
1,2,t1135,19,12,0,7.8,7.8,2.6940000000000004
1,2,t1490,0,3,0,3.5999999999999996,3.5999999999999996,0.8420000000000001
1,2,t1464,0,19,0,5.7,5.7,1.9800000000000002
1,2,t366,2,3,0,4.2,4.2,0.962
1,2,t1142,19,14,0,3.3,3.3,0.8580000000000001
1,2,t664,4,13,0,6.0,6.0,1.4660000000000002
1,2,t226,7,17,0,6.0,6.0,1.9320000000000002
1,2,t1104,16,14,0,2.6999999999999997,2.6999999999999997,0.87
1,2,t266,12,8,0,7.5,7.5,1.9280000000000002
1,2,t1165,19,0,0,6.0,6.0,2.074
1,2,t1418,10,15,0,3.9,3.9,0.9880000000000001
1,2,t1179,19,14,0,3.3,3.3,0.8580000000000001
1,2,t1506,0,17,0,3.0,3.0,0.638
1,2,t625,3,13,0,3.9,3.9,0.8640000000000001
1,2,t898,1,13,0,4.8,4.8,1.3068
1,2,t207,7,14,0,4.2,4.2,1.242
1,2,t542,14,10,0,5.3999999999999995,5.3999999999999995,1.6320000000000001
1,2,t659,3,10,0,6.8999999999999995,6.8999999999999995,1.8800000000000001
1,2,t440,9,14,0,5.1,5.1,1.6440000000000001
1,2,t70,13,17,0,5.3999999999999995,5.3999999999999995,1.6079999999999999
1,2,t69,13,17,0,5.3999999999999995,5.3999999999999995,1.6079999999999999
1,2,t1452,0,4,0,5.1,5.1,1.318
1,2,t106,6,19,0,3.0,3.0,0.796
1,2,t579,11,8,0,4.5,4.5,1.3880000000000001
1,2,t526,14,5,0,3.3,3.3,0.892
1,2,t536,14,19,0,3.0,3.0,0.742
1,2,t299,12,16,0,5.3999999999999995,5.3999999999999995,1.1500000000000001
1,2,t497,14,19,0,3.0,3.0,0.742
1,2,t590,3,7,0,6.0,6.0,1.7489999999999999
1,2,t223,7,19,0,3.0,3.0,0.976
1,2,t294,12,15,0,6.0,6.0,1.2824
1,2,t1407,10,9,0,3.3,3.3,1.1400000000000001
1,2,t755,5,11,0,3.9,3.9,0.854
1,2,t772,5,17,0,6.0,6.0,1.4246
1,2,t601,3,4,0,6.3,6.3,1.6239999999999999
1,2,t94,6,4,0,3.9,3.9,1.3
1,2,t750,5,2,0,3.5999999999999996,3.5999999999999996,0.918
1,2,t523,14,4,0,3.0,3.0,0.802
1,2,t313,2,13,0,3.9,3.9,0.8160000000000001
1,2,t1416,10,5,0,3.3,3.3,0.9279999999999999
1,2,t1137,19,2,0,5.1,5.1,1.8420000000000003
1,2,t62,13,1,0,4.8,4.8,1.2846000000000002
1,2,t1398,10,13,0,6.6,6.6,2.108
1,2,t522,14,3,0,7.199999999999999,7.199999999999999,2.116
1,2,t652,3,19,0,7.199999999999999,7.199999999999999,2.5100000000000002
1,2,t1163,19,10,0,4.5,4.5,1.3920000000000001
1,2,t496,14,19,0,3.0,3.0,0.742
1,2,t644,3,15,0,5.7,5.7,1.436
1,2,t67,13,19,0,7.5,7.5,2.656
1,2,t391,9,13,0,4.5,4.5,1.2080000000000002
1,2,t630,3,12,0,4.2,4.2,0.8660000000000001
1,2,t204,7,9,0,2.6999999999999997,2.6999999999999997,0.91
1,2,t213,7,5,0,2.4,2.4,0.634
1,2,t412,9,1,0,1.5,1.5,0.34400000000000003
1,2,t607,3,1,0,4.5,4.5,1.168
1,2,t572,11,16,0,5.1,5.1,1.6600000000000001
1,2,t550,11,7,0,1.5,1.5,0.532
1,2,t460,9,17,0,3.3,3.3,0.758
1,2,t757,5,3,0,5.7,5.7,1.512
1,2,t746,5,7,0,2.4,2.4,0.588
1,2,t1277,17,10,0,5.1,5.1,1.534
1,2,t1092,16,13,0,5.3999999999999995,5.3999999999999995,1.4000000000000001
1,2,t614,3,19,0,7.199999999999999,7.199999999999999,2.5100000000000002
1,2,t486,14,5,0,3.3,3.3,0.892
1,2,t458,9,19,0,4.2,4.2,1.6920000000000002
1,2,t623,3,0,0,4.5,4.5,0.868
1,2,t598,3,14,0,7.5,7.5,2.102
1,2,t1400,10,6,0,3.9,3.9,1.1580000000000001
1,2,t128,6,14,0,3.0,3.0,0.668
1,2,t1259,17,3,0,3.5999999999999996,3.5999999999999996,1.076
1,2,t12,13,14,0,7.8,7.8,2.056
1,2,t197,7,6,0,3.0,3.0,0.8260000000000001
1,2,t58,13,5,0,6.0,6.0,1.6239999999999999
1,2,t1272,17,19,0,7.8,7.8,2.5860000000000003
1,2,t264,12,17,0,5.3999999999999995,5.3999999999999995,1.3860000000000001
1,2,t1350,8,19,0,6.8999999999999995,6.8999999999999995,2.3280000000000003
1,2,t769,5,19,0,3.3,3.3,0.806
1,2,t293,12,15,0,6.0,6.0,1.2824
1,2,t666,4,6,0,3.9,3.9,1.4080000000000001
1,2,t1134,19,7,0,3.3,3.3,1.074
1,2,t345,2,8,0,6.8999999999999995,6.8999999999999995,1.7480000000000002
1,2,t928,1,17,0,4.5,4.5,1.08
1,2,t1186,19,5,0,3.5999999999999996,3.5999999999999996,0.986
1,2,t814,5,10,0,3.3,3.3,0.828
1,2,t753,5,14,0,3.3,3.3,0.894
1,2,t1219,17,11,0,6.0,6.0,1.8418
1,2,t562,11,4,0,6.3,6.3,2.118
1,2,t626,3,6,0,6.8999999999999995,6.8999999999999995,1.752
1,2,t557,11,9,0,3.5999999999999996,3.5999999999999996,1.354
1,2,t1210,17,7,0,6.0,6.0,1.846
1,2,t57,13,5,0,6.0,6.0,1.6239999999999999
1,2,t1432,10,0,0,4.8,4.8,1.1826
1,2,t554,11,2,0,5.3999999999999995,5.3999999999999995,1.8739999999999999
1,2,t1197,19,17,0,7.5,7.5,2.474
1,2,t565,11,5,0,3.5999999999999996,3.5999999999999996,1.129
1,2,t1244,17,13,0,5.3999999999999995,5.3999999999999995,1.568
1,2,t1304,8,1,0,5.7,5.7,1.6960000000000002
1,2,t43,13,7,0,6.3,6.3,1.862
1,2,t1514,0,13,0,4.2,4.2,0.9900000000000001
1,3,t88,6,9,-1,4.2,3.2,0.952
1,3,t223,7,19,-1,3.0,2.0,0.976
1,3,t886,15,19,-1,3.5999999999999996,2.5999999999999996,0.954
1,3,t213,7,5,-1,2.4,1.4,0.634
1,3,t67,13,19,-1,7.5,6.5,2.656
1,3,t586,3,13,-1,3.9,2.9,0.8640000000000001
1,3,t1180,19,14,-1,3.3,2.3,0.8580000000000001
1,3,t1423,10,18,-1,6.3,5.3,4.538
1,3,t1412,10,3,-1,6.3,5.3,1.9600000000000002
1,3,t1398,10,13,-1,6.6,5.6,2.108
1,3,t452,9,1,-1,1.5,0.5,0.34400000000000003
1,3,t643,3,5,-1,5.7,4.7,1.4800000000000002
1,3,t152,6,10,-1,4.2,3.2,1.1460000000000001
1,3,t1388,10,19,-1,4.2,3.2,1.2936
1,3,t1121,16,17,-1,5.7,4.7,1.548
1,3,t863,15,7,-1,3.3,2.3,0.73
1,3,t827,15,2,-1,2.4,1.4,0.6040000000000001
1,3,t1426,10,19,-1,4.2,3.2,1.2936
1,3,t633,3,2,-1,4.5,3.5,0.9640000000000001
1,3,t1152,19,1,-1,3.9,2.9,1.528
1,3,t684,4,15,-1,3.3,2.3,0.786
1,3,t573,11,16,-1,5.1,4.1,1.6600000000000001
1,3,t1313,8,17,-1,3.3,2.3,0.9039999999999999
1,3,t1436,0,13,-1,4.2,3.2,0.9900000000000001
1,3,t824,15,7,-1,3.3,2.3,0.73
1,3,t1110,16,5,-1,2.6999999999999997,1.6999999999999997,0.678
1,3,t1494,0,5,-1,4.2,3.2,0.97
1,3,t749,5,2,-1,3.5999999999999996,2.5999999999999996,0.918
1,3,t50,13,14,-1,7.8,6.8,2.056
1,3,t235,12,13,-1,3.0,2.0,0.642
1,3,t686,4,1,-1,4.2,3.2,1.028
1,3,t441,9,14,-1,5.1,4.1,1.6440000000000001
1,3,t1471,0,10,-1,4.5,3.5,1.2400000000000002
1,3,t806,5,16,-1,3.0,2.0,0.676
1,3,t395,9,7,-1,3.0,2.0,0.772
1,3,t668,4,7,-1,5.1,4.1,1.9500000000000002
1,3,t325,2,11,-1,5.7,4.7,1.8940000000000001
1,3,t1108,16,4,-1,2.6999999999999997,1.6999999999999997,0.686
1,3,t742,5,13,-1,6.3,5.3,1.6520000000000001
1,3,t576,11,17,-1,6.0,5.0,1.9260000000000002
1,3,t691,4,19,-1,4.2,3.2,1.47
1,3,t1210,17,7,-1,6.0,5.0,1.846
1,3,t876,15,4,-1,3.3,2.3,0.788
1,3,t214,7,5,-1,2.4,1.4,0.634
1,3,t205,7,9,-1,2.6999999999999997,1.6999999999999997,0.91
1,3,t569,11,1,-1,3.3,2.3,1.154
1,3,t1201,19,10,-1,4.5,3.5,1.3920000000000001
1,3,t915,1,4,-1,4.5,3.5,1.032
1,3,t794,5,11,-1,3.9,2.9,0.854
1,3,t74,13,10,-1,7.199999999999999,6.199999999999999,2.022
1,3,t856,15,0,-1,4.2,3.2,0.9660000000000001
1,3,t847,15,19,-1,3.5999999999999996,2.5999999999999996,0.954
1,3,t556,11,9,-1,3.5999999999999996,2.5999999999999996,1.354
1,3,t1448,0,14,-1,6.3,5.3,1.6820000000000002
1,3,t210,7,3,-1,5.3999999999999995,4.3999999999999995,1.7000000000000002
1,3,t457,9,19,-1,4.2,3.2,1.6920000000000002
1,3,t638,3,11,-1,7.199999999999999,6.199999999999999,2.17
1,3,t75,13,0,-1,4.8,3.8,1.014
1,3,t627,3,6,-1,6.8999999999999995,5.8999999999999995,1.752
1,3,t771,5,17,-1,6.0,5.0,1.4246
1,3,t1504,0,19,-1,5.7,4.7,1.9800000000000002
1,3,t1379,10,5,-1,3.3,2.3,0.9279999999999999
1,3,t224,7,19,-1,3.0,2.0,0.976
1,3,t1495,0,15,-1,4.5,3.5,1.022
1,3,t830,15,9,-1,2.6999999999999997,1.6999999999999997,0.6480000000000001
1,3,t1427,10,19,-1,4.2,3.2,1.2936
1,3,t616,3,17,-1,3.3,2.3,1.018
1,3,t353,2,6,-1,3.9,2.9,0.978
1,3,t962,1,16,-1,3.0,2.0,0.6080000000000001
1,3,t767,5,16,-1,3.0,2.0,0.676
1,3,t469,14,13,-1,7.8,6.8,2.024
1,3,t503,14,10,-1,5.3999999999999995,4.3999999999999995,1.6320000000000001
1,3,t965,1,19,-1,3.3,2.3,1.4160000000000001
1,3,t661,3,0,-1,4.5,3.5,0.868
1,3,t517,14,9,-1,5.1,4.1,1.4300000000000002
1,3,t849,15,17,-1,6.0,5.0,1.3900000000000001
1,3,t1170,19,6,-1,3.5999999999999996,2.5999999999999996,0.968
1,3,t1400,10,6,-1,3.9,2.9,1.1580000000000001
1,3,t533,14,16,-1,3.0,2.0,0.916
1,3,t635,3,9,-1,4.5,3.5,1.09
1,3,t225,7,17,-1,6.0,5.0,1.9320000000000002
1,3,t1156,19,16,-1,3.9,2.9,1.478
1,3,t809,5,19,-1,3.3,2.3,0.806
1,3,t1244,17,13,-1,5.3999999999999995,4.3999999999999995,1.568
1,3,t1139,19,9,-1,4.2,3.2,1.7334
1,3,t1104,16,14,-1,2.6999999999999997,1.6999999999999997,0.87
1,3,t1172,19,7,-1,3.3,2.3,1.074
1,3,t464,9,10,-1,3.5999999999999996,2.5999999999999996,0.8900000000000001
1,3,t196,7,13,-1,6.0,5.0,1.85
1,3,t77,13,0,-1,4.8,3.8,1.014
1,3,t473,14,7,-1,4.2,3.2,1.302
1,3,t538,14,17,-1,8.4,7.4,2.402
1,3,t909,1,14,-1,4.5,3.5,1.3760000000000001
1,3,t1421,10,1,-1,3.0,2.0,0.9420000000000001
1,3,t1475,0,13,-1,4.2,3.2,0.9900000000000001
1,3,t770,5,19,-1,3.3,2.3,0.806
1,3,t1163,19,10,-1,4.5,3.5,1.3920000000000001
1,3,t197,7,6,-1,3.0,2.0,0.8260000000000001
1,3,t11,13,14,-1,7.8,6.8,2.056
1,3,t69,13,17,-1,5.3999999999999995,4.3999999999999995,1.6079999999999999
1,3,t1339,8,5,-1,6.0,5.0,1.64
1,3,t332,2,15,-1,2.4,1.4,0.602
1,3,t1503,0,19,-1,5.7,4.7,1.9800000000000002
1,3,t215,7,15,-1,3.3,2.3,0.756
1,3,t1134,19,7,-1,3.3,2.3,1.074
1,3,t1169,19,6,-1,3.5999999999999996,2.5999999999999996,0.968
1,3,t1197,19,17,-1,7.5,6.5,2.474
1,3,t575,11,19,-1,2.6999999999999997,1.6999999999999997,0.984
1,3,t497,14,19,-1,3.0,2.0,0.742
1,3,t148,6,17,-1,7.199999999999999,6.199999999999999,1.6840000000000002
1,3,t126,6,9,-1,4.2,3.2,0.952
1,3,t753,5,14,-1,3.3,2.3,0.894
1,3,t43,13,7,-1,6.3,5.3,1.862
1,3,t1239,17,10,-1,5.1,4.1,1.534
1,3,t564,11,5,-1,3.5999999999999996,2.5999999999999996,1.129
1,3,t574,11,19,-1,2.6999999999999997,1.6999999999999997,0.984
1,3,t1491,0,4,-1,5.1,4.1,1.318
1,3,t502,14,10,-1,5.3999999999999995,4.3999999999999995,1.6320000000000001
1,3,t834,15,3,-1,5.3999999999999995,4.3999999999999995,1.412
1,3,t499,14,17,-1,8.4,7.4,2.402
1,3,t1203,19,0,-1,6.0,5.0,2.074
1,3,t70,13,17,-1,5.3999999999999995,4.3999999999999995,1.6079999999999999
1,3,t1489,0,3,-1,3.5999999999999996,2.5999999999999996,0.8420000000000001
1,3,t815,5,10,-1,3.3,2.3,0.828
1,3,t1414,10,4,-1,6.0,5.0,2.206
1,3,t1406,10,2,-1,5.1,4.1,1.6980000000000002
1,3,t1191,19,1,-1,3.9,2.9,1.528
1,3,t57,13,5,-1,6.0,5.0,1.6239999999999999
1,3,t76,13,0,-1,4.8,3.8,1.014
1,3,t1431,10,8,-1,3.9,2.9,1.062
1,3,t565,11,5,-1,3.5999999999999996,2.5999999999999996,1.129
1,3,t642,3,5,-1,5.7,4.7,1.4800000000000002
1,3,t793,5,14,-1,3.3,2.3,0.894
1,3,t676,4,14,-1,3.0,2.0,0.8039999999999999
1,3,t1270,17,16,-1,6.3,5.3,1.7488000000000001
