num_of_zones,seed,request_id,origin_sta,destination_sta,drop-off-fee,rental_fee,total_payment,operation_cost
3,3,t525,14,5,-1,3.3,2.3,0.892
3,3,t754,5,14,-1,3.3,2.3,0.894
3,3,t1272,17,19,1,7.8,8.8,2.5860000000000003
3,3,t432,9,6,-1,3.9,2.9,0.924
3,3,t874,15,3,-1,5.3999999999999995,4.3999999999999995,1.412
3,3,t1255,17,14,-1,8.4,7.4,2.604
3,3,t1140,19,9,0,4.2,4.2,1.7334
3,3,t1262,17,5,1,6.3,7.3,1.57
3,3,t928,1,17,-1,4.5,3.5,1.08
3,3,t1266,17,1,-1,5.1,4.1,1.252
3,3,t859,15,13,-1,5.7,4.7,1.558
3,3,t681,4,5,-1,4.2,3.2,1.502
3,3,t1389,10,19,0,4.2,4.2,1.2936
3,3,t1259,17,3,0,3.5999999999999996,3.5999999999999996,1.076
3,3,t776,5,10,0,3.3,3.3,0.828
3,3,t278,12,7,-1,6.6,5.6,1.848
3,3,t58,13,5,1,6.0,7.0,1.6239999999999999
3,3,t55,13,4,-1,6.0,5.0,1.4820000000000002
3,9,t288,12,3,0,3.9,3.9,0.8880000000000001
3,9,t509,14,6,1,3.0,4.0,0.784
3,9,t1197,19,17,2,7.5,9.5,2.474
3,9,t1389,10,19,0,4.2,4.2,1.2936
3,9,t482,14,3,2,7.199999999999999,9.2,2.116
3,9,t55,13,4,0,6.0,6.0,1.4820000000000002
3,9,t1258,17,3,0,3.5999999999999996,3.5999999999999996,1.076
3,9,t567,11,15,0,4.2,4.2,1.1868
3,9,t130,6,11,0,4.2,4.2,1.064
3,9,t59,13,15,-1,6.0,5.0,1.564
3,9,t654,3,17,0,3.3,3.3,1.018
3,9,t61,13,1,-1,4.8,3.8,1.2846000000000002
3,9,t653,3,19,-1,7.199999999999999,6.199999999999999,2.5100000000000002
3,9,t751,5,9,1,3.0,4.0,0.682
3,9,t1471,0,10,0,4.5,4.5,1.2400000000000002
3,9,t62,13,1,-1,4.8,3.8,1.2846000000000002
3,9,t769,5,19,1,3.3,4.3,0.806
3,9,t450,9,15,1,3.0,4.0,0.646
3,9,t820,15,13,2,5.7,7.7,1.558
3,9,t1180,19,14,1,3.3,4.3,0.8580000000000001
3,9,t198,7,6,0,3.0,3.0,0.8260000000000001
3,9,t757,5,3,2,5.7,7.7,1.512
3,9,t1257,17,11,1,6.0,7.0,1.8418
3,9,t107,6,19,1,3.0,4.0,0.796
3,9,t1503,0,19,1,5.7,6.7,1.9800000000000002
3,9,t1431,10,8,-1,3.9,2.9,1.062
3,9,t634,3,9,-1,4.5,3.5,1.09
3,9,t1428,10,17,2,5.1,7.1,1.6
3,9,t542,14,10,0,5.3999999999999995,5.3999999999999995,1.6320000000000001
3,9,t535,14,19,1,3.0,4.0,0.742
3,9,t690,4,16,-1,3.0,2.0,0.7280000000000001
3,9,t682,4,5,-1,4.2,3.2,1.502
3,9,t1436,0,13,2,4.2,6.2,0.9900000000000001
3,9,t310,12,0,-1,4.8,3.8,0.9820000000000001
3,9,t66,13,16,-1,5.7,4.7,1.4220000000000002
3,9,t1479,0,7,0,4.5,4.5,1.064
3,9,t781,5,13,2,6.3,8.3,1.6520000000000001
3,9,t561,11,3,2,6.6,8.6,2.168
3,9,t1161,19,8,0,7.199999999999999,7.199999999999999,2.4920000000000004
3,9,t128,6,14,1,3.0,4.0,0.668
3,9,t1080,16,19,1,3.9,4.9,1.2688000000000001
3,9,t925,1,19,1,3.3,4.3,1.4160000000000001
3,9,t666,4,6,-1,3.9,2.9,1.4080000000000001
3,9,t564,11,5,0,3.5999999999999996,3.5999999999999996,1.129
3,9,t1542,0,19,1,5.7,6.7,1.9800000000000002
3,9,t729,4,16,-1,3.0,2.0,0.7280000000000001
3,9,t1172,19,7,0,3.3,3.3,1.074
3,9,t1243,17,13,0,5.3999999999999995,5.3999999999999995,1.568
3,9,t652,3,19,-1,7.199999999999999,6.199999999999999,2.5100000000000002
3,9,t1181,19,11,0,3.0,3.0,1.02
3,9,t213,7,5,0,2.4,2.4,0.634
3,9,t790,5,9,1,3.0,4.0,0.682
3,9,t1408,10,9,0,3.3,3.3,1.1400000000000001
3,9,t1508,0,8,0,4.2,4.2,1.066
3,9,t1134,19,7,0,3.3,3.3,1.074
3,9,t785,5,7,0,2.4,2.4,0.588
3,9,t206,7,14,0,4.2,4.2,1.242
3,9,t434,9,7,0,3.0,3.0,0.772
3,9,t74,13,10,1,7.199999999999999,8.2,2.022
3,9,t1206,17,13,0,5.3999999999999995,5.3999999999999995,1.568
3,9,t614,3,19,-1,7.199999999999999,6.199999999999999,2.5100000000000002
3,9,t612,3,16,-1,5.1,4.1,1.2956
3,9,t809,5,19,1,3.3,4.3,0.806
3,9,t1159,19,17,2,7.5,9.5,2.474
3,9,t223,7,19,0,3.0,3.0,0.976
3,9,t113,6,10,0,4.2,4.2,1.1460000000000001
3,9,t409,9,5,1,2.6999999999999997,3.6999999999999997,0.674
3,9,t1200,19,10,0,4.5,4.5,1.3920000000000001
3,9,t54,13,3,0,3.9,3.9,0.886
3,9,t1421,10,1,0,3.0,3.0,0.9420000000000001
3,9,t1429,10,17,2,5.1,7.1,1.6
3,9,t215,7,15,0,3.3,3.3,0.756
3,9,t1186,19,5,1,3.5999999999999996,4.6,0.986
3,9,t698,4,10,1,6.3,7.3,2.2640000000000002
3,9,t549,11,6,0,4.2,4.2,1.066
3,9,t1272,17,19,-1,7.8,6.8,2.5860000000000003
3,9,t620,3,10,1,6.8999999999999995,7.8999999999999995,1.8800000000000001
3,9,t1108,16,4,2,2.6999999999999997,4.699999999999999,0.686
3,9,t19,13,5,-1,6.0,5.0,1.6239999999999999
3,9,t18,13,5,-1,6.0,5.0,1.6239999999999999
3,9,t1254,17,9,-1,3.5999999999999996,2.5999999999999996,0.902
3,9,t278,12,7,1,6.6,7.6,1.848
3,9,t728,4,16,-1,3.0,2.0,0.7280000000000001
3,9,t1262,17,5,-1,6.3,5.3,1.57
3,9,t1316,8,10,-1,3.5999999999999996,2.5999999999999996,0.9580000000000001
3,9,t681,4,5,-1,4.2,3.2,1.502
3,9,t753,5,14,1,3.3,4.3,0.894
3,9,t1240,17,0,-1,3.5999999999999996,2.5999999999999996,0.81
3,9,t1201,19,10,0,4.5,4.5,1.3920000000000001
3,9,t1140,19,9,1,4.2,5.2,1.7334
3,9,t1398,10,13,2,6.6,8.6,2.108
3,9,t496,14,19,1,3.0,4.0,0.742
3,9,t566,11,15,0,4.2,4.2,1.1868
3,9,t586,3,13,0,3.9,3.9,0.8640000000000001
3,9,t106,6,19,1,3.0,4.0,0.796
3,9,t43,13,7,1,6.3,7.3,1.862
3,9,t53,13,3,0,3.9,3.9,0.886
3,9,t214,7,5,0,2.4,2.4,0.634
3,9,t1426,10,19,0,4.2,4.2,1.2936
3,9,t48,13,9,-1,4.8,3.8,1.202
3,9,t937,1,13,2,4.8,6.8,1.3068
3,9,t931,1,10,0,3.0,3.0,0.79
3,9,t1427,10,19,0,4.2,4.2,1.2936
3,9,t755,5,11,0,3.9,3.9,0.854
3,9,t1418,10,15,0,3.9,3.9,0.9880000000000001
3,9,t1096,16,7,0,4.5,4.5,1.364
3,9,t1412,10,3,2,6.3,8.3,1.9600000000000002
3,9,t1417,10,5,0,3.3,3.3,0.9279999999999999
3,9,t403,9,11,0,3.9,3.9,1.348
3,9,t101,6,1,1,3.0,4.0,0.67
3,9,t633,3,2,0,4.5,4.5,0.9640000000000001
3,9,t1491,0,4,2,5.1,7.1,1.318
3,9,t746,5,7,0,2.4,2.4,0.588
3,9,t1277,17,10,1,5.1,6.1,1.534
