num_of_zones,seed,request_id,origin_sta,destination_sta,drop-off-fee,rental_fee,total_payment,operation_cost
2,0,t520,14,11,0,5.3999999999999995,5.3999999999999995,1.7356000000000003
2,0,t525,14,5,2,3.3,5.3,0.892
2,0,t811,5,17,-1,6.0,5.0,1.4246
2,0,t625,3,13,-1,3.9,2.9,0.8640000000000001
2,0,t576,11,17,2,6.0,8.0,1.9260000000000002
2,0,t1416,10,5,-1,3.3,2.3,0.9279999999999999
2,0,t960,1,18,-1,5.7,4.7,1.8378
2,0,t1202,19,0,2,6.0,8.0,2.074
2,0,t517,14,9,2,5.1,7.1,1.4300000000000002
2,0,t1252,17,2,-1,5.1,4.1,1.36
2,0,t1429,10,17,-1,5.1,4.1,1.6
2,0,t643,3,5,-1,5.7,4.7,1.4800000000000002
2,0,t1490,0,3,-1,3.5999999999999996,2.5999999999999996,0.8420000000000001
2,0,t694,4,17,2,6.6,8.6,1.8440000000000003
2,0,t1256,17,14,1,8.4,9.4,2.604
2,0,t769,5,19,1,3.3,4.3,0.806
2,0,t214,7,5,-1,2.4,1.4,0.634
2,0,t305,12,8,-1,7.5,6.5,1.9280000000000002
2,0,t349,2,0,-1,3.5999999999999996,2.5999999999999996,0.726
2,0,t215,7,15,-1,3.3,2.3,0.756
2,0,t72,13,8,-1,7.199999999999999,6.199999999999999,1.954
2,0,t833,15,11,1,4.2,5.2,1.1720000000000002
2,0,t66,13,16,-1,5.7,4.7,1.4220000000000002
2,0,t559,11,14,0,5.3999999999999995,5.3999999999999995,1.462
2,0,t1104,16,14,1,2.6999999999999997,3.6999999999999997,0.87
2,0,t1391,10,17,-1,5.1,4.1,1.6
2,0,t1306,8,18,-1,5.3999999999999995,4.3999999999999995,2.058
2,0,t1488,0,11,1,5.3999999999999995,6.3999999999999995,1.56
2,0,t206,7,14,1,4.2,5.2,1.242
2,0,t1143,19,11,0,3.0,3.0,1.02
2,0,t820,15,13,-1,5.7,4.7,1.558
2,0,t1091,16,13,-1,5.3999999999999995,4.3999999999999995,1.4000000000000001
2,0,t613,3,19,1,7.199999999999999,8.2,2.5100000000000002
2,0,t952,1,3,-1,4.2,3.2,1.176
2,0,t1168,19,13,2,7.5,9.5,2.692
2,0,t1239,17,10,-1,5.1,4.1,1.534
2,0,t1398,10,13,-1,6.6,5.6,2.108
2,0,t202,7,2,-1,4.5,3.5,1.4260000000000002
2,0,t607,3,1,-1,4.5,3.5,1.168
2,0,t965,1,19,1,3.3,4.3,1.4160000000000001
2,0,t1425,10,16,-1,4.8,3.8,1.46
2,0,t790,5,9,-1,3.0,2.0,0.682
2,0,t1221,17,3,-1,3.5999999999999996,2.5999999999999996,1.076
2,0,t1180,19,14,0,3.3,3.3,0.8580000000000001
2,0,t1165,19,0,2,6.0,8.0,2.074
2,0,t1421,10,1,-1,3.0,2.0,0.9420000000000001
2,0,t751,5,9,-1,3.0,2.0,0.682
2,0,t421,9,17,-1,3.3,2.3,0.758
2,0,t67,13,19,1,7.5,8.5,2.656
2,0,t577,11,17,2,6.0,8.0,1.9260000000000002
2,0,t1516,0,6,1,5.3999999999999995,6.3999999999999995,1.22
2,0,t699,4,0,2,5.7,7.7,1.2624000000000002
2,0,t207,7,14,1,4.2,5.2,1.242
2,0,t1310,8,19,1,6.8999999999999995,7.8999999999999995,2.3280000000000003
2,0,t1428,10,17,-1,5.1,4.1,1.6
2,0,t742,5,13,-1,6.3,5.3,1.6520000000000001
2,0,t912,1,3,-1,4.2,3.2,1.176
2,0,t1179,19,14,0,3.3,3.3,0.8580000000000001
2,0,t210,7,3,-1,5.3999999999999995,4.3999999999999995,1.7000000000000002
2,0,t1466,0,17,-1,3.0,2.0,0.638
2,0,t941,1,7,-1,2.1,1.1,0.6360000000000001
2,0,t778,5,0,-1,4.5,3.5,1.03
2,0,t621,3,0,-1,4.5,3.5,0.868
2,1,t284,12,14,2,7.199999999999999,9.2,1.908
2,1,t1267,17,1,-1,5.1,4.1,1.252
2,1,t1277,17,10,-1,5.1,4.1,1.534
2,1,t664,4,13,-1,6.0,5.0,1.4660000000000002
2,1,t781,5,13,0,6.3,6.3,1.6520000000000001
2,1,t1118,16,19,0,3.9,3.9,1.2688000000000001
2,1,t210,7,3,0,5.3999999999999995,5.3999999999999995,1.7000000000000002
2,1,t1153,19,1,0,3.9,3.9,1.528
2,1,t226,7,17,0,6.0,6.0,1.9320000000000002
2,1,t108,6,17,0,7.199999999999999,7.199999999999999,1.6840000000000002
2,1,t67,13,19,2,7.5,9.5,2.656
2,1,t665,4,6,2,3.9,5.9,1.4080000000000001
2,1,t1251,17,2,-1,5.1,4.1,1.36
2,1,t223,7,19,0,3.0,3.0,0.976
2,1,t533,14,16,0,3.0,3.0,0.916
2,1,t1505,0,17,-1,3.0,2.0,0.638
2,1,t505,14,0,0,6.0,6.0,1.6480000000000001
2,1,t214,7,5,0,2.4,2.4,0.634
2,1,t1347,8,16,2,7.5,9.5,1.774
2,1,t145,6,19,0,3.0,3.0,0.796
2,1,t58,13,5,2,6.0,8.0,1.6239999999999999
2,1,t1186,19,5,0,3.5999999999999996,3.5999999999999996,0.986
2,1,t1352,8,17,-1,3.3,2.3,0.9039999999999999
2,1,t1092,16,13,0,5.3999999999999995,5.3999999999999995,1.4000000000000001
2,1,t53,13,3,-1,3.9,2.9,0.886
2,1,t755,5,11,0,3.9,3.9,0.854
2,1,t586,3,13,-1,3.9,2.9,0.8640000000000001
2,1,t625,3,13,-1,3.9,2.9,0.8640000000000001
2,1,t887,15,19,0,3.5999999999999996,3.5999999999999996,0.954
2,1,t1254,17,9,-1,3.5999999999999996,2.5999999999999996,0.902
2,1,t526,14,5,0,3.3,3.3,0.892
2,1,t655,3,17,-1,3.3,2.3,1.018
2,1,t574,11,19,0,2.6999999999999997,2.6999999999999997,0.984
2,1,t1426,10,19,2,4.2,6.2,1.2936
2,1,t43,13,7,2,6.3,8.3,1.862
2,1,t847,15,19,0,3.5999999999999996,3.5999999999999996,0.954
2,1,t423,9,8,-1,4.2,3.2,1.1
2,1,t769,5,19,0,3.3,3.3,0.806
2,1,t391,9,13,-1,4.5,3.5,1.2080000000000002
2,1,t1282,8,13,-1,7.199999999999999,6.199999999999999,1.92
2,1,t169,7,11,0,1.5,1.5,0.53
2,1,t575,11,19,0,2.6999999999999997,2.6999999999999997,0.984
2,1,t460,9,17,-1,3.3,2.3,0.758
2,1,t536,14,19,0,3.0,3.0,0.742
2,1,t293,12,15,2,6.0,8.0,1.2824
2,1,t55,13,4,-1,6.0,5.0,1.4820000000000002
2,1,t146,6,19,0,3.0,3.0,0.796
2,1,t1168,19,13,0,7.5,7.5,2.692
2,1,t11,13,14,2,7.8,9.8,2.056
2,1,t622,3,0,-1,4.5,3.5,0.868
2,1,t111,6,8,0,6.8999999999999995,6.8999999999999995,1.9960000000000002
2,1,t1423,10,18,-1,6.3,5.3,4.538
2,1,t952,1,3,-1,4.2,3.2,1.176
2,1,t1142,19,14,0,3.3,3.3,0.8580000000000001
2,1,t1370,10,9,-1,3.3,2.3,1.1400000000000001
2,1,t947,1,9,-1,1.5,0.5,0.34600000000000003
2,1,t231,7,0,0,4.5,4.5,1.226
2,1,t1165,19,0,0,6.0,6.0,2.074
2,1,t304,12,17,-1,5.3999999999999995,4.3999999999999995,1.3860000000000001
2,1,t549,11,6,0,4.2,4.2,1.066
2,1,t474,14,12,0,7.199999999999999,7.199999999999999,1.868
2,1,t1350,8,19,2,6.8999999999999995,8.899999999999999,2.3280000000000003
2,1,t768,5,16,0,3.0,3.0,0.676
2,1,t74,13,10,-1,7.199999999999999,6.199999999999999,2.022
2,1,t1452,0,4,-1,5.1,4.1,1.318
2,1,t1178,19,9,0,4.2,4.2,1.7334
2,1,t1139,19,9,0,4.2,4.2,1.7334
2,1,t56,13,4,-1,6.0,5.0,1.4820000000000002
2,1,t770,5,19,0,3.3,3.3,0.806
2,1,t206,7,14,0,4.2,4.2,1.242
2,1,t425,9,10,-1,3.5999999999999996,2.5999999999999996,0.8900000000000001
2,1,t52,13,11,2,7.5,9.5,2.31
2,1,t1467,0,17,-1,3.0,2.0,0.638
2,2,t18,13,5,-1,6.0,5.0,1.6239999999999999
2,2,t577,11,17,0,6.0,6.0,1.9260000000000002
2,2,t1464,0,19,-1,5.7,4.7,1.9800000000000002
2,2,t1142,19,14,2,3.3,5.3,0.8580000000000001
2,2,t664,4,13,0,6.0,6.0,1.4660000000000002
2,2,t904,1,12,0,5.1,5.1,1.3090000000000002
2,2,t1104,16,14,-1,2.6999999999999997,1.6999999999999997,0.87
2,2,t1141,19,14,2,3.3,5.3,0.8580000000000001
2,2,t1238,17,10,-1,5.1,4.1,1.534
2,2,t1165,19,0,0,6.0,6.0,2.074
2,2,t1418,10,15,0,3.9,3.9,0.9880000000000001
2,2,t1179,19,14,2,3.3,5.3,0.8580000000000001
2,2,t1506,0,17,0,3.0,3.0,0.638
2,2,t625,3,13,0,3.9,3.9,0.8640000000000001
2,2,t898,1,13,0,4.8,4.8,1.3068
2,2,t63,13,18,0,4.2,4.2,1.1420000000000001
2,2,t1201,19,10,2,4.5,6.5,1.3920000000000001
2,2,t484,14,4,0,3.0,3.0,0.802
2,2,t542,14,10,2,5.3999999999999995,7.3999999999999995,1.6320000000000001
2,2,t1424,10,16,0,4.8,4.8,1.46
2,2,t452,9,1,0,1.5,1.5,0.34400000000000003
2,2,t109,6,17,0,7.199999999999999,7.199999999999999,1.6840000000000002
2,2,t302,12,19,-1,7.8,6.8,2.638
2,2,t573,11,16,0,5.1,5.1,1.6600000000000001
2,2,t69,13,17,0,5.3999999999999995,5.3999999999999995,1.6079999999999999
2,2,t1397,10,13,0,6.6,6.6,2.108
2,2,t1505,0,17,0,3.0,3.0,0.638
2,2,t1177,19,9,0,4.2,4.2,1.7334
2,2,t526,14,5,2,3.3,5.3,0.892
2,2,t536,14,19,2,3.0,5.0,0.742
2,2,t68,13,19,-1,7.5,6.5,2.656
2,2,t1234,17,19,-1,7.8,6.8,2.5860000000000003
2,2,t1178,19,9,0,4.2,4.2,1.7334
2,2,t369,2,5,-1,3.5999999999999996,2.5999999999999996,0.9119999999999999
2,2,t1267,17,1,0,5.1,5.1,1.252
2,2,t1407,10,9,0,3.3,3.3,1.1400000000000001
2,2,t755,5,11,2,3.9,5.9,0.854
2,2,t325,2,11,-1,5.7,4.7,1.8940000000000001
2,2,t1295,8,11,-1,4.5,3.5,1.26
2,2,t523,14,4,0,3.0,3.0,0.802
2,2,t1416,10,5,2,3.3,5.3,0.9279999999999999
2,2,t797,5,4,0,4.5,4.5,1.094
2,2,t1137,19,2,0,5.1,5.1,1.8420000000000003
2,2,t1398,10,13,0,6.6,6.6,2.108
2,2,t1356,8,0,0,4.5,4.5,1.098
2,2,t677,4,11,-1,6.3,5.3,2.104
2,2,t1510,0,10,-1,4.5,3.5,1.2400000000000002
2,2,t1475,0,13,0,4.2,4.2,0.9900000000000001
2,2,t1163,19,10,2,4.5,6.5,1.3920000000000001
2,2,t1124,16,10,-1,5.1,4.1,1.2380000000000002
2,2,t911,1,11,-1,3.0,2.0,1.072
2,2,t1378,10,5,2,3.3,5.3,0.9279999999999999
2,2,t559,11,14,2,5.3999999999999995,7.3999999999999995,1.462
2,2,t926,1,19,-1,3.3,2.3,1.4160000000000001
2,2,t1340,8,5,-1,6.0,5.0,1.64
2,2,t1174,19,12,0,7.8,7.8,2.6940000000000004
2,2,t213,7,5,2,2.4,4.4,0.634
2,2,t572,11,16,0,5.1,5.1,1.6600000000000001
2,2,t569,11,1,0,3.3,3.3,1.154
2,2,t757,5,3,0,5.7,5.7,1.512
2,2,t1277,17,10,-1,5.1,4.1,1.534
2,2,t614,3,19,-1,7.199999999999999,6.199999999999999,2.5100000000000002
2,2,t1302,8,15,0,6.6,6.6,1.72
2,2,t214,7,5,2,2.4,4.4,0.634
2,2,t458,9,19,-1,4.2,3.2,1.6920000000000002
2,2,t598,3,14,-1,7.5,6.5,2.102
2,2,t809,5,19,2,3.3,5.3,0.806
2,2,t570,11,18,0,6.3,6.3,4.8340000000000005
2,2,t1110,16,5,-1,2.6999999999999997,1.6999999999999997,0.678
2,2,t296,12,1,0,5.1,5.1,1.2892000000000001
2,2,t1259,17,3,0,3.5999999999999996,3.5999999999999996,1.076
2,2,t629,3,7,-1,6.0,5.0,1.7489999999999999
2,2,t58,13,5,-1,6.0,5.0,1.6239999999999999
2,2,t1272,17,19,-1,7.8,6.8,2.5860000000000003
2,2,t769,5,19,2,3.3,5.3,0.806
2,3,t223,7,19,1,3.0,4.0,0.976
2,3,t1111,16,5,-1,2.6999999999999997,1.6999999999999997,0.678
2,3,t213,7,5,1,2.4,3.4,0.634
2,3,t1106,16,3,0,4.8,4.8,1.2666000000000002
2,3,t67,13,19,-1,7.5,6.5,2.656
2,3,t1275,17,8,1,3.0,4.0,0.8320000000000001
2,3,t1412,10,3,-1,6.3,5.3,1.9600000000000002
2,3,t1398,10,13,-1,6.6,5.6,2.108
2,3,t4,13,7,-1,6.3,5.3,1.862
2,3,t643,3,5,-1,5.7,4.7,1.4800000000000002
2,3,t152,6,10,1,4.2,5.2,1.1460000000000001
2,3,t393,9,6,1,3.9,4.9,0.924
2,3,t149,6,8,1,6.8999999999999995,7.8999999999999995,1.9960000000000002
2,3,t718,4,3,0,6.3,6.3,1.6260000000000003
2,3,t349,2,0,-1,3.5999999999999996,2.5999999999999996,0.726
2,3,t206,7,14,1,4.2,5.2,1.242
2,3,t59,13,15,-1,6.0,5.0,1.564
2,3,t1436,0,13,-1,4.2,3.2,0.9900000000000001
2,3,t20,13,15,-1,6.0,5.0,1.564
2,3,t1110,16,5,-1,2.6999999999999997,1.6999999999999997,0.678
2,3,t749,5,2,-1,3.5999999999999996,2.5999999999999996,0.918
2,3,t274,12,13,0,3.0,3.0,0.642
2,3,t50,13,14,-1,7.8,6.8,2.056
2,3,t235,12,13,0,3.0,3.0,0.642
2,3,t395,9,7,1,3.0,4.0,0.772
2,3,t742,5,13,-1,6.3,5.3,1.6520000000000001
2,3,t52,13,11,-1,7.5,6.5,2.31
2,3,t947,1,9,1,1.5,2.5,0.34600000000000003
2,3,t1159,19,17,1,7.5,8.5,2.474
2,3,t1201,19,10,1,4.5,5.5,1.3920000000000001
2,3,t1271,17,16,-1,6.3,5.3,1.7488000000000001
2,3,t967,1,17,1,4.5,5.5,1.08
2,3,t1178,19,9,1,4.2,5.2,1.7334
2,3,t1118,16,19,-1,3.9,2.9,1.2688000000000001
2,3,t664,4,13,0,6.0,6.0,1.4660000000000002
2,3,t158,7,6,1,3.0,4.0,0.8260000000000001
2,3,t847,15,19,1,3.5999999999999996,4.6,0.954
2,3,t130,6,11,1,4.2,5.2,1.064
2,3,t1448,0,14,1,6.3,7.3,1.6820000000000002
2,3,t210,7,3,-1,5.3999999999999995,4.3999999999999995,1.7000000000000002
2,3,t638,3,11,-1,7.199999999999999,6.199999999999999,2.17
2,3,t627,3,6,-1,6.8999999999999995,5.8999999999999995,1.752
2,3,t771,5,17,1,6.0,7.0,1.4246
2,3,t1405,10,2,-1,5.1,4.1,1.6980000000000002
2,3,t872,15,11,1,4.2,5.2,1.1720000000000002
2,3,t1379,10,5,1,3.3,4.3,0.9279999999999999
2,3,t659,3,10,-1,6.8999999999999995,5.8999999999999995,1.8800000000000001
2,3,t1299,8,4,-1,8.7,7.699999999999999,2.9280000000000004
2,3,t1404,10,12,-1,6.8999999999999995,5.8999999999999995,2.1100000000000003
2,3,t291,12,5,-1,6.3,5.3,1.602
2,3,t616,3,17,-1,3.3,2.3,1.018
2,3,t741,5,13,-1,6.3,5.3,1.6520000000000001
2,3,t469,14,13,-1,7.8,6.8,2.024
2,3,t503,14,10,1,5.3999999999999995,6.3999999999999995,1.6320000000000001
2,3,t654,3,17,-1,3.3,2.3,1.018
2,3,t1376,10,4,-1,6.0,5.0,2.206
2,3,t898,1,13,-1,4.8,3.8,1.3068
2,3,t391,9,13,-1,4.5,3.5,1.2080000000000002
2,3,t661,3,0,-1,4.5,3.5,0.868
2,3,t517,14,9,1,5.1,6.1,1.4300000000000002
2,3,t1510,0,10,1,4.5,5.5,1.2400000000000002
2,3,t849,15,17,1,6.0,7.0,1.3900000000000001
2,3,t809,5,19,1,3.3,4.3,0.806
2,3,t1399,10,6,1,3.9,4.9,1.1580000000000001
2,3,t1244,17,13,-1,5.3999999999999995,4.3999999999999995,1.568
2,3,t1104,16,14,-1,2.6999999999999997,1.6999999999999997,0.87
2,3,t1172,19,7,1,3.3,4.3,1.074
2,3,t464,9,10,1,3.5999999999999996,4.6,0.8900000000000001
2,3,t196,7,13,-1,6.0,5.0,1.85
2,3,t1475,0,13,-1,4.2,3.2,0.9900000000000001
2,3,t770,5,19,1,3.3,4.3,0.806
2,3,t494,14,16,-1,3.0,2.0,0.916
2,3,t1134,19,7,1,3.3,4.3,1.074
2,3,t1253,17,9,1,3.5999999999999996,4.6,0.902
2,3,t644,3,15,-1,5.7,4.7,1.436
2,3,t1162,19,10,1,4.5,5.5,1.3920000000000001
2,3,t35,13,10,-1,7.199999999999999,6.199999999999999,2.022
2,3,t1197,19,17,1,7.5,8.5,2.474
2,3,t653,3,19,-1,7.199999999999999,6.199999999999999,2.5100000000000002
2,3,t497,14,19,1,3.0,4.0,0.742
2,9,t1197,19,17,2,7.5,9.5,2.474
2,9,t622,3,0,-1,4.5,3.5,0.868
2,9,t55,13,4,0,6.0,6.0,1.4820000000000002
2,9,t553,11,12,0,7.199999999999999,7.199999999999999,2.3120000000000003
2,9,t1258,17,3,-1,3.5999999999999996,2.5999999999999996,1.076
2,9,t1162,19,10,0,4.5,4.5,1.3920000000000001
2,9,t146,6,19,0,3.0,3.0,0.796
2,9,t563,11,4,0,6.3,6.3,2.118
2,9,t130,6,11,0,4.2,4.2,1.064
2,9,t182,7,16,0,4.5,4.5,1.3820000000000001
2,9,t1106,16,3,2,4.8,6.8,1.2666000000000002
2,9,t903,1,12,0,5.1,5.1,1.3090000000000002
2,9,t61,13,1,0,4.8,4.8,1.2846000000000002
2,9,t663,4,13,0,6.0,6.0,1.4660000000000002
2,9,t653,3,19,-1,7.199999999999999,6.199999999999999,2.5100000000000002
2,9,t751,5,9,0,3.0,3.0,0.682
2,9,t769,5,19,0,3.3,3.3,0.806
2,9,t1183,19,3,2,7.199999999999999,9.2,2.548
2,9,t1270,17,16,-1,6.3,5.3,1.7488000000000001
2,9,t1118,16,19,0,3.9,3.9,1.2688000000000001
2,9,t1349,8,19,-1,6.8999999999999995,5.8999999999999995,2.3280000000000003
2,9,t1180,19,14,0,3.3,3.3,0.8580000000000001
2,9,t198,7,6,0,3.0,3.0,0.8260000000000001
2,9,t757,5,3,2,5.7,7.7,1.512
2,9,t1257,17,11,-1,6.0,5.0,1.8418
2,9,t107,6,19,0,3.0,3.0,0.796
2,9,t1503,0,19,0,5.7,5.7,1.9800000000000002
2,9,t1137,19,2,0,5.1,5.1,1.8420000000000003
2,9,t634,3,9,-1,4.5,3.5,1.09
2,9,t1428,10,17,2,5.1,7.1,1.6
2,9,t507,14,13,0,7.8,7.8,2.024
2,9,t535,14,19,0,3.0,3.0,0.742
2,9,t690,4,16,0,3.0,3.0,0.7280000000000001
2,9,t1331,8,9,-1,4.2,3.2,1.1119999999999999
2,9,t147,6,17,2,7.199999999999999,9.2,1.6840000000000002
2,9,t57,13,5,0,6.0,6.0,1.6239999999999999
2,9,t127,6,9,0,4.2,4.2,0.952
2,9,t1089,16,0,0,3.5999999999999996,3.5999999999999996,0.8300000000000001
2,9,t1225,17,5,-1,6.3,5.3,1.57
2,9,t430,9,13,0,4.5,4.5,1.2080000000000002
2,9,t872,15,11,0,4.2,4.2,1.1720000000000002
2,9,t70,13,17,2,5.3999999999999995,7.3999999999999995,1.6079999999999999
2,9,t561,11,3,2,6.6,8.6,2.168
2,9,t1237,17,8,-1,3.0,2.0,0.8320000000000001
2,9,t927,1,17,2,4.5,6.5,1.08
2,9,t564,11,5,0,3.5999999999999996,3.5999999999999996,1.129
2,9,t1542,0,19,0,5.7,5.7,1.9800000000000002
2,9,t1172,19,7,0,3.3,3.3,1.074
2,9,t652,3,19,-1,7.199999999999999,6.199999999999999,2.5100000000000002
2,9,t1181,19,11,0,3.0,3.0,1.02
2,9,t1092,16,13,0,5.3999999999999995,5.3999999999999995,1.4000000000000001
2,9,t213,7,5,0,2.4,2.4,0.634
2,9,t408,9,5,0,2.6999999999999997,2.6999999999999997,0.674
2,9,t1153,19,1,0,3.9,3.9,1.528
2,9,t1248,17,7,-1,6.0,5.0,1.846
2,9,t207,7,14,0,4.2,4.2,1.242
2,9,t1532,0,5,0,4.2,4.2,0.97
2,9,t1202,19,0,0,6.0,6.0,2.074
2,9,t1134,19,7,0,3.3,3.3,1.074
2,9,t785,5,7,0,2.4,2.4,0.588
2,9,t206,7,14,0,4.2,4.2,1.242
2,9,t380,2,19,0,5.1,5.1,1.688
2,9,t1206,17,13,-1,5.3999999999999995,4.3999999999999995,1.568
2,9,t1235,17,19,-1,7.8,6.8,2.5860000000000003
2,9,t1318,8,0,-1,4.5,3.5,1.098
2,9,t223,7,19,0,3.0,3.0,0.976
2,9,t526,14,5,0,3.3,3.3,0.892
2,9,t1378,10,5,0,3.3,3.3,0.9279999999999999
2,9,t409,9,5,0,2.6999999999999997,2.6999999999999997,0.674
2,9,t54,13,3,2,3.9,5.9,0.886
2,9,t1429,10,17,2,5.1,7.1,1.6
2,9,t1186,19,5,0,3.5999999999999996,3.5999999999999996,0.986
2,9,t730,4,19,0,4.2,4.2,1.47
2,9,t1132,19,6,0,3.5999999999999996,3.5999999999999996,0.968
2,9,t698,4,10,0,6.3,6.3,2.2640000000000002
2,9,t549,11,6,0,4.2,4.2,1.066
2,9,t354,2,6,0,3.9,3.9,0.978
2,9,t1481,0,12,0,4.5,4.5,0.992
2,9,t49,13,9,0,4.8,4.8,1.202
2,9,t458,9,19,0,4.2,4.2,1.6920000000000002
2,9,t1262,17,5,-1,6.3,5.3,1.57
