per_min_fee,seed,request_id,origin_sta,destination_sta,drop-off-fee,rental_fee,total_payment,operation_cost
0.2,0,t908,1,9,2,1.0,3.0,0.34600000000000003
0.2,0,t660,3,0,0,3.0,3.0,0.868
0.2,0,t520,14,11,2,3.6,5.6,1.7356000000000003
0.2,0,t525,14,5,2,2.2,4.2,0.892
0.2,0,t811,5,17,2,4.0,6.0,1.4246
0.2,0,t1175,19,2,0,3.4000000000000004,3.4000000000000004,1.8420000000000003
0.2,0,t152,6,10,-1,2.8000000000000003,1.8000000000000003,1.1460000000000001
0.2,0,t1167,19,13,0,5.0,5.0,2.692
0.2,0,t625,3,13,0,2.6,2.6,0.8640000000000001
0.2,0,t169,7,11,0,1.0,1.0,0.53
0.2,0,t576,11,17,2,4.0,6.0,1.9260000000000002
0.2,0,t1206,17,13,0,3.6,3.6,1.568
0.2,0,t1416,10,5,1,2.2,3.2,0.9279999999999999
0.2,0,t28,13,19,0,5.0,5.0,2.656
0.2,0,t960,1,18,2,3.8000000000000003,5.800000000000001,1.8378
0.2,0,t682,4,5,2,2.8000000000000003,4.800000000000001,1.502
0.2,0,t330,2,5,-1,2.4000000000000004,1.4000000000000004,0.9119999999999999
0.2,0,t1202,19,0,2,4.0,6.0,2.074
0.2,0,t517,14,9,2,3.4000000000000004,5.4,1.4300000000000002
0.2,0,t1252,17,2,1,3.4000000000000004,4.4,1.36
0.2,0,t792,5,14,-1,2.2,1.2000000000000002,0.894
0.2,0,t1429,10,17,1,3.4000000000000004,4.4,1.6
0.2,0,t643,3,5,1,3.8000000000000003,4.800000000000001,1.4800000000000002
0.2,0,t1490,0,3,0,2.4000000000000004,2.4000000000000004,0.8420000000000001
0.2,0,t418,9,19,0,2.8000000000000003,2.8000000000000003,1.6920000000000002
0.2,0,t512,14,7,0,2.8000000000000003,2.8000000000000003,1.302
0.2,0,t469,14,13,1,5.2,6.2,2.024
0.2,0,t527,14,15,2,2.0,4.0,0.9140000000000001
0.2,0,t694,4,17,2,4.4,6.4,1.8440000000000003
0.2,0,t1256,17,14,2,5.6000000000000005,7.6000000000000005,2.604
0.2,0,t1081,16,19,0,2.6,2.6,1.2688000000000001
0.2,0,t769,5,19,2,2.2,4.2,0.806
0.2,0,t51,13,14,2,5.2,7.2,2.056
0.2,0,t1198,19,8,-1,4.800000000000001,3.8000000000000007,2.4920000000000004
0.2,0,t1282,8,13,-1,4.800000000000001,3.8000000000000007,1.92
0.2,0,t305,12,8,2,5.0,7.0,1.9280000000000002
0.2,0,t349,2,0,1,2.4000000000000004,3.4000000000000004,0.726
0.2,0,t215,7,15,1,2.2,3.2,0.756
0.2,0,t72,13,8,2,4.800000000000001,6.800000000000001,1.954
0.2,0,t833,15,11,2,2.8000000000000003,4.800000000000001,1.1720000000000002
0.2,0,t66,13,16,1,3.8000000000000003,4.800000000000001,1.4220000000000002
0.2,0,t559,11,14,2,3.6,5.6,1.462
0.2,0,t1104,16,14,2,1.8,3.8,0.87
0.2,0,t847,15,19,0,2.4000000000000004,2.4000000000000004,0.954
0.2,0,t1391,10,17,1,3.4000000000000004,4.4,1.6
0.2,0,t1306,8,18,2,3.6,5.6,2.058
0.2,0,t597,3,14,-1,5.0,4.0,2.102
0.2,0,t1264,17,15,-1,4.4,3.4000000000000004,1.54
0.2,0,t1488,0,11,2,3.6,5.6,1.56
0.2,0,t206,7,14,2,2.8000000000000003,4.800000000000001,1.242
0.2,0,t1143,19,11,2,2.0,4.0,1.02
0.2,0,t820,15,13,0,3.8000000000000003,3.8000000000000003,1.558
0.2,0,t1091,16,13,1,3.6,4.6,1.4000000000000001
0.2,0,t613,3,19,2,4.800000000000001,6.800000000000001,2.5100000000000002
0.2,0,t952,1,3,1,2.8000000000000003,3.8000000000000003,1.176
0.2,0,t121,6,7,1,2.0,3.0,0.8140000000000001
0.2,0,t395,9,7,-1,2.0,1.0,0.772
0.2,0,t1168,19,13,0,5.0,5.0,2.692
0.2,0,t1372,10,14,0,3.4000000000000004,3.4000000000000004,1.576
0.2,0,t774,5,8,0,4.0,4.0,1.4740000000000002
0.2,0,t1239,17,10,2,3.4000000000000004,5.4,1.534
0.2,0,t457,9,19,0,2.8000000000000003,2.8000000000000003,1.6920000000000002
0.2,0,t1398,10,13,2,4.4,6.4,2.108
0.2,0,t202,7,2,0,3.0,3.0,1.4260000000000002
0.2,0,t607,3,1,2,3.0,5.0,1.168
0.2,0,t1163,19,10,2,3.0,5.0,1.3920000000000001
0.2,0,t965,1,19,2,2.2,4.2,1.4160000000000001
0.2,0,t1228,17,1,0,3.4000000000000004,3.4000000000000004,1.252
0.2,0,t1425,10,16,0,3.2,3.2,1.46
0.2,0,t91,6,11,0,2.8000000000000003,2.8000000000000003,1.064
0.2,0,t790,5,9,2,2.0,4.0,0.682
0.2,0,t1221,17,3,2,2.4000000000000004,4.4,1.076
0.2,0,t677,4,11,0,4.2,4.2,2.104
0.2,0,t1180,19,14,1,2.2,3.2,0.8580000000000001
0.2,0,t392,9,6,0,2.6,2.6,0.924
0.2,0,t1165,19,0,2,4.0,6.0,2.074
0.2,0,t509,14,6,-1,2.0,1.0,0.784
0.2,0,t1421,10,1,0,2.0,2.0,0.9420000000000001
0.2,0,t421,9,17,0,2.2,2.2,0.758
0.2,0,t222,7,16,-1,3.0,2.0,1.3820000000000001
0.2,0,t67,13,19,0,5.0,5.0,2.656
0.2,0,t577,11,17,2,4.0,6.0,1.9260000000000002
0.2,0,t1516,0,6,2,3.6,5.6,1.22
0.2,0,t670,4,12,0,3.6,3.6,1.3194000000000001
0.2,0,t699,4,0,2,3.8000000000000003,5.800000000000001,1.2624000000000002
0.2,0,t524,14,4,-1,2.0,1.0,0.802
0.2,0,t207,7,14,2,2.8000000000000003,4.800000000000001,1.242
0.2,0,t1310,8,19,2,4.6000000000000005,6.6000000000000005,2.3280000000000003
0.2,0,t1428,10,17,1,3.4000000000000004,4.4,1.6
0.2,0,t1107,16,3,-1,3.2,2.2,1.2666000000000002
0.2,0,t742,5,13,1,4.2,5.2,1.6520000000000001
0.2,0,t912,1,3,1,2.8000000000000003,3.8000000000000003,1.176
0.2,0,t1179,19,14,1,2.2,3.2,0.8580000000000001
0.2,0,t82,6,7,1,2.0,3.0,0.8140000000000001
0.2,0,t210,7,3,2,3.6,5.6,1.7000000000000002
0.2,0,t538,14,17,1,5.6000000000000005,6.6000000000000005,2.402
0.2,0,t1466,0,17,0,2.0,2.0,0.638
0.2,0,t502,14,10,2,3.6,5.6,1.6320000000000001
0.2,0,t778,5,0,1,3.0,4.0,1.03
0.2,0,t621,3,0,0,3.0,3.0,0.868
0.2,0,t1183,19,3,2,4.800000000000001,6.800000000000001,2.548
0.2,1,t449,9,15,-1,2.0,1.0,0.646
0.2,1,t1108,16,4,-1,1.8,0.8,0.686
0.2,1,t284,12,14,2,4.800000000000001,6.800000000000001,1.908
0.2,1,t1267,17,1,0,3.4000000000000004,3.4000000000000004,1.252
0.2,1,t1245,17,6,-1,5.0,4.0,1.834
0.2,1,t1277,17,10,1,3.4000000000000004,4.4,1.534
0.2,1,t518,14,9,0,3.4000000000000004,3.4000000000000004,1.4300000000000002
0.2,1,t664,4,13,0,4.0,4.0,1.4660000000000002
0.2,1,t781,5,13,2,4.2,6.2,1.6520000000000001
0.2,1,t1118,16,19,1,2.6,3.6,1.2688000000000001
0.2,1,t1432,10,0,0,3.2,3.2,1.1826
0.2,1,t210,7,3,2,3.6,5.6,1.7000000000000002
0.2,1,t1153,19,1,1,2.6,3.6,1.528
0.2,1,t226,7,17,2,4.0,6.0,1.9320000000000002
0.2,1,t675,4,14,0,2.0,2.0,0.8039999999999999
0.2,1,t1197,19,17,0,5.0,5.0,2.474
0.2,1,t694,4,17,-1,4.4,3.4000000000000004,1.8440000000000003
0.2,1,t559,11,14,1,3.6,4.6,1.462
0.2,1,t108,6,17,2,4.800000000000001,6.800000000000001,1.6840000000000002
0.2,1,t67,13,19,2,5.0,7.0,2.656
0.2,1,t665,4,6,2,2.6,4.6,1.4080000000000001
0.2,1,t1251,17,2,1,3.4000000000000004,4.4,1.36
0.2,1,t1210,17,7,-1,4.0,3.0,1.846
0.2,1,t1454,0,5,-1,2.8000000000000003,1.8000000000000003,0.97
0.2,1,t223,7,19,2,2.0,4.0,0.976
0.2,1,t533,14,16,1,2.0,3.0,0.916
0.2,1,t484,14,4,-1,2.0,1.0,0.802
0.2,1,t1505,0,17,0,2.0,2.0,0.638
0.2,1,t1163,19,10,0,3.0,3.0,1.3920000000000001
0.2,1,t1526,0,14,-1,4.2,3.2,1.6820000000000002
0.2,1,t118,6,13,1,4.800000000000001,5.800000000000001,1.9100000000000001
0.2,1,t505,14,0,2,4.0,6.0,1.6480000000000001
0.2,1,t214,7,5,2,1.6,3.6,0.634
0.2,1,t1171,19,7,-1,2.2,1.2000000000000002,1.074
0.2,1,t1347,8,16,2,5.0,7.0,1.774
0.2,1,t145,6,19,1,2.0,3.0,0.796
0.2,1,t58,13,5,2,4.0,6.0,1.6239999999999999
0.2,1,t1186,19,5,1,2.4000000000000004,3.4000000000000004,0.986
0.2,1,t419,9,19,0,2.8000000000000003,2.8000000000000003,1.6920000000000002
0.2,1,t748,5,12,1,4.4,5.4,1.656
0.2,1,t1266,17,1,0,3.4000000000000004,3.4000000000000004,1.252
0.2,1,t1492,0,4,0,3.4000000000000004,3.4000000000000004,1.318
0.2,1,t1145,19,3,0,4.800000000000001,4.800000000000001,2.548
0.2,1,t856,15,0,1,2.8000000000000003,3.8000000000000003,0.9660000000000001
0.2,1,t668,4,7,-1,3.4000000000000004,2.4000000000000004,1.9500000000000002
0.2,1,t1092,16,13,2,3.6,5.6,1.4000000000000001
0.2,1,t635,3,9,0,3.0,3.0,1.09
0.2,1,t1170,19,6,0,2.4000000000000004,2.4000000000000004,0.968
0.2,1,t134,6,4,-1,2.6,1.6,1.3
0.2,1,t53,13,3,1,2.6,3.6,0.886
0.2,1,t576,11,17,0,4.0,4.0,1.9260000000000002
0.2,1,t755,5,11,2,2.6,4.6,0.854
0.2,1,t586,3,13,2,2.6,4.6,0.8640000000000001
0.2,1,t631,3,12,0,2.8000000000000003,2.8000000000000003,0.8660000000000001
0.2,1,t625,3,13,2,2.6,4.6,0.8640000000000001
0.2,1,t583,11,0,0,3.8000000000000003,3.8000000000000003,1.616
0.2,1,t887,15,19,2,2.4000000000000004,4.4,0.954
0.2,1,t691,4,19,0,2.8000000000000003,2.8000000000000003,1.47
0.2,1,t1514,0,13,-1,2.8000000000000003,1.8000000000000003,0.9900000000000001
0.2,1,t442,9,11,0,2.6,2.6,1.348
0.2,1,t1254,17,9,1,2.4000000000000004,3.4000000000000004,0.902
0.2,1,t911,1,11,0,2.0,2.0,1.072
0.2,1,t542,14,10,0,3.6,3.6,1.6320000000000001
0.2,1,t526,14,5,2,2.2,4.2,0.892
0.2,1,t811,5,17,0,4.0,4.0,1.4246
0.2,1,t1196,19,17,0,5.0,5.0,2.474
0.2,1,t655,3,17,2,2.2,4.2,1.018
0.2,1,t587,3,6,-1,4.6000000000000005,3.6000000000000005,1.752
0.2,1,t574,11,19,1,1.8,2.8,0.984
0.2,1,t1426,10,19,2,2.8000000000000003,4.800000000000001,1.2936
0.2,1,t43,13,7,2,4.2,6.2,1.862
0.2,1,t1425,10,16,-1,3.2,2.2,1.46
0.2,1,t1479,0,7,-1,3.0,2.0,1.064
0.2,1,t847,15,19,2,2.4000000000000004,4.4,0.954
0.2,1,t479,14,9,0,3.4000000000000004,3.4000000000000004,1.4300000000000002
0.2,1,t423,9,8,0,2.8000000000000003,2.8000000000000003,1.1
0.2,1,t653,3,19,-1,4.800000000000001,3.8000000000000007,2.5100000000000002
0.2,1,t769,5,19,2,2.2,4.2,0.806
0.2,1,t563,11,4,0,4.2,4.2,2.118
0.2,1,t391,9,13,2,3.0,5.0,1.2080000000000002
0.2,1,t1282,8,13,1,4.800000000000001,5.800000000000001,1.92
0.2,1,t315,2,6,-1,2.6,1.6,0.978
0.2,1,t169,7,11,1,1.0,2.0,0.53
0.2,1,t772,5,17,0,4.0,4.0,1.4246
0.2,1,t575,11,19,1,1.8,2.8,0.984
0.2,1,t460,9,17,2,2.2,4.2,0.758
0.2,1,t536,14,19,2,2.0,4.0,0.742
0.2,1,t1417,10,5,0,2.2,2.2,0.9279999999999999
0.2,1,t1097,16,12,-1,3.4000000000000004,2.4000000000000004,1.1378000000000001
0.2,1,t703,4,13,0,4.0,4.0,1.4660000000000002
0.2,1,t293,12,15,2,4.0,6.0,1.2824
0.2,1,t55,13,4,2,4.0,6.0,1.4820000000000002
0.2,1,t146,6,19,1,2.0,3.0,0.796
0.2,1,t1168,19,13,2,5.0,7.0,2.692
0.2,1,t11,13,14,2,5.2,7.2,2.056
0.2,1,t1386,10,16,-1,3.2,2.2,1.46
0.2,1,t622,3,0,1,3.0,4.0,0.868
0.2,1,t1107,16,3,-1,3.2,2.2,1.2666000000000002
0.2,1,t111,6,8,2,4.6000000000000005,6.6000000000000005,1.9960000000000002
0.2,1,t759,5,4,0,3.0,3.0,1.094
0.2,1,t1423,10,18,1,4.2,5.2,4.538
0.2,1,t952,1,3,1,2.8000000000000003,3.8000000000000003,1.176
0.2,1,t1142,19,14,2,2.2,4.2,0.8580000000000001
0.2,1,t198,7,6,-1,2.0,1.0,0.8260000000000001
0.2,1,t1370,10,9,0,2.2,2.2,1.1400000000000001
0.2,1,t1218,17,14,1,5.6000000000000005,6.6000000000000005,2.604
0.2,1,t1273,17,19,2,5.2,7.2,2.5860000000000003
0.2,1,t1509,0,10,0,3.0,3.0,1.2400000000000002
0.2,1,t947,1,9,2,1.0,3.0,0.34600000000000003
0.2,1,t231,7,0,1,3.0,4.0,1.226
0.2,1,t1165,19,0,2,4.0,6.0,2.074
0.2,1,t304,12,17,1,3.6,4.6,1.3860000000000001
0.2,1,t549,11,6,2,2.8000000000000003,4.800000000000001,1.066
0.2,1,t352,2,13,-1,2.6,1.6,0.8160000000000001
0.2,1,t474,14,12,2,4.800000000000001,6.800000000000001,1.868
0.2,1,t1350,8,19,2,4.6000000000000005,6.6000000000000005,2.3280000000000003
0.2,1,t567,11,15,0,2.8000000000000003,2.8000000000000003,1.1868
0.2,1,t1195,19,16,0,2.6,2.6,1.478
0.2,1,t768,5,16,1,2.0,3.0,0.676
0.2,1,t650,3,16,0,3.4000000000000004,3.4000000000000004,1.2956
0.2,1,t1207,17,6,-1,5.0,4.0,1.834
0.2,1,t1399,10,6,1,2.6,3.6,1.1580000000000001
0.2,1,t932,1,10,-1,2.0,1.0,0.79
0.2,1,t74,13,10,2,4.800000000000001,6.800000000000001,2.022
0.2,1,t286,12,11,2,5.2,7.2,2.294
0.2,1,t1236,17,8,-1,2.0,1.0,0.8320000000000001
0.2,1,t658,3,10,-1,4.6000000000000005,3.6000000000000005,1.8800000000000001
0.2,1,t404,9,3,-1,2.8000000000000003,1.8000000000000003,1.068
0.2,1,t1301,8,5,-1,4.0,3.0,1.64
0.2,1,t1452,0,4,0,3.4000000000000004,3.4000000000000004,1.318
0.2,1,t1178,19,9,2,2.8000000000000003,4.800000000000001,1.7334
0.2,1,t1139,19,9,2,2.8000000000000003,4.800000000000001,1.7334
0.2,1,t56,13,4,2,4.0,6.0,1.4820000000000002
0.2,1,t770,5,19,2,2.2,4.2,0.806
0.2,1,t206,7,14,2,2.8000000000000003,4.800000000000001,1.242
0.2,1,t425,9,10,1,2.4000000000000004,3.4000000000000004,0.8900000000000001
0.2,1,t52,13,11,2,5.0,7.0,2.31
0.2,1,t1467,0,17,0,2.0,2.0,0.638
0.2,2,t1241,17,0,0,2.4000000000000004,2.4000000000000004,0.81
0.2,2,t18,13,5,1,4.0,5.0,1.6239999999999999
0.2,2,t577,11,17,2,4.0,6.0,1.9260000000000002
0.2,2,t1080,16,19,-1,2.6,1.6,1.2688000000000001
0.2,2,t1490,0,3,0,2.4000000000000004,2.4000000000000004,0.8420000000000001
0.2,2,t1464,0,19,1,3.8000000000000003,4.800000000000001,1.9800000000000002
0.2,2,t907,1,9,0,1.0,1.0,0.34600000000000003
0.2,2,t1142,19,14,2,2.2,4.2,0.8580000000000001
0.2,2,t664,4,13,2,4.0,6.0,1.4660000000000002
0.2,2,t776,5,10,0,2.2,2.2,0.828
0.2,2,t904,1,12,2,3.4000000000000004,5.4,1.3090000000000002
0.2,2,t226,7,17,1,4.0,5.0,1.9320000000000002
0.2,2,t1104,16,14,0,1.8,1.8,0.87
0.2,2,t1141,19,14,2,2.2,4.2,0.8580000000000001
0.2,2,t673,4,9,1,3.4000000000000004,4.4,1.234
0.2,2,t1238,17,10,1,3.4000000000000004,4.4,1.534
0.2,2,t1333,8,14,-1,5.2,4.2,2.298
0.2,2,t1165,19,0,2,4.0,6.0,2.074
0.2,2,t1418,10,15,1,2.6,3.6,0.9880000000000001
0.2,2,t48,13,9,-1,3.2,2.2,1.202
0.2,2,t1179,19,14,2,2.2,4.2,0.8580000000000001
0.2,2,t416,9,16,-1,2.2,1.2000000000000002,0.8180000000000001
0.2,2,t1506,0,17,1,2.0,3.0,0.638
0.2,2,t625,3,13,2,2.6,4.6,0.8640000000000001
0.2,2,t898,1,13,2,3.2,5.2,1.3068
0.2,2,t63,13,18,2,2.8000000000000003,4.800000000000001,1.1420000000000001
0.2,2,t785,5,7,1,1.6,2.6,0.588
0.2,2,t1201,19,10,2,3.0,5.0,1.3920000000000001
0.2,2,t484,14,4,1,2.0,3.0,0.802
0.2,2,t542,14,10,2,3.6,5.6,1.6320000000000001
0.2,2,t1424,10,16,1,3.2,4.2,1.46
0.2,2,t452,9,1,1,1.0,2.0,0.34400000000000003
0.2,2,t1371,10,14,1,3.4000000000000004,4.4,1.576
0.2,2,t109,6,17,2,4.800000000000001,6.800000000000001,1.6840000000000002
0.2,2,t659,3,10,0,4.6000000000000005,4.6000000000000005,1.8800000000000001
0.2,2,t440,9,14,-1,3.4000000000000004,2.4000000000000004,1.6440000000000001
0.2,2,t302,12,19,2,5.2,7.2,2.638
0.2,2,t807,5,16,-1,2.0,1.0,0.676
0.2,2,t573,11,16,2,3.4000000000000004,5.4,1.6600000000000001
0.2,2,t69,13,17,2,3.6,5.6,1.6079999999999999
0.2,2,t1397,10,13,2,4.4,6.4,2.108
0.2,2,t1505,0,17,1,2.0,3.0,0.638
0.2,2,t558,11,14,1,3.6,4.6,1.462
0.2,2,t1177,19,9,2,2.8000000000000003,4.800000000000001,1.7334
0.2,2,t751,5,9,0,2.0,2.0,0.682
0.2,2,t106,6,19,-1,2.0,1.0,0.796
0.2,2,t579,11,8,-1,3.0,2.0,1.3880000000000001
0.2,2,t526,14,5,2,2.2,4.2,0.892
0.2,2,t548,11,6,1,2.8000000000000003,3.8000000000000003,1.066
0.2,2,t536,14,19,2,2.0,4.0,0.742
0.2,2,t127,6,9,-1,2.8000000000000003,1.8000000000000003,0.952
0.2,2,t742,5,13,-1,4.2,3.2,1.6520000000000001
0.2,2,t68,13,19,2,5.0,7.0,2.656
0.2,2,t1234,17,19,2,5.2,7.2,2.5860000000000003
0.2,2,t1178,19,9,2,2.8000000000000003,4.800000000000001,1.7334
0.2,2,t369,2,5,0,2.4000000000000004,2.4000000000000004,0.9119999999999999
0.2,2,t1267,17,1,2,3.4000000000000004,5.4,1.252
0.2,2,t299,12,16,-1,3.6,2.6,1.1500000000000001
0.2,2,t497,14,19,2,2.0,4.0,0.742
0.2,2,t223,7,19,1,2.0,3.0,0.976
0.2,2,t1407,10,9,2,2.2,4.2,1.1400000000000001
0.2,2,t755,5,11,2,2.6,4.6,0.854
0.2,2,t772,5,17,1,4.0,5.0,1.4246
0.2,2,t627,3,6,-1,4.6000000000000005,3.6000000000000005,1.752
0.2,2,t325,2,11,1,3.8000000000000003,4.800000000000001,1.8940000000000001
0.2,2,t778,5,0,-1,3.0,2.0,1.03
0.2,2,t94,6,4,0,2.6,2.6,1.3
0.2,2,t1295,8,11,1,3.0,4.0,1.26
0.2,2,t750,5,2,0,2.4000000000000004,2.4000000000000004,0.918
0.2,2,t523,14,4,1,2.0,3.0,0.802
0.2,2,t313,2,13,1,2.6,3.6,0.8160000000000001
0.2,2,t1416,10,5,2,2.2,4.2,0.9279999999999999
0.2,2,t797,5,4,2,3.0,5.0,1.094
0.2,2,t1137,19,2,2,3.4000000000000004,5.4,1.8420000000000003
0.2,2,t1398,10,13,2,4.4,6.4,2.108
0.2,2,t527,14,15,-1,2.0,1.0,0.9140000000000001
0.2,2,t1356,8,0,1,3.0,4.0,1.098
0.2,2,t677,4,11,2,4.2,6.2,2.104
0.2,2,t1429,10,17,-1,3.4000000000000004,2.4000000000000004,1.6
0.2,2,t731,4,19,0,2.8000000000000003,2.8000000000000003,1.47
0.2,2,t1510,0,10,2,3.0,5.0,1.2400000000000002
0.2,2,t1475,0,13,2,2.8000000000000003,4.800000000000001,0.9900000000000001
0.2,2,t1131,19,6,-1,2.4000000000000004,1.4000000000000004,0.968
0.2,2,t1225,17,5,1,4.2,5.2,1.57
0.2,2,t1163,19,10,2,3.0,5.0,1.3920000000000001
0.2,2,t1148,19,5,2,2.4000000000000004,4.4,0.986
0.2,2,t1124,16,10,1,3.4000000000000004,4.4,1.2380000000000002
0.2,2,t911,1,11,1,2.0,3.0,1.072
0.2,2,t1378,10,5,2,2.2,4.2,0.9279999999999999
0.2,2,t1195,19,16,0,2.6,2.6,1.478
0.2,2,t771,5,17,1,4.0,5.0,1.4246
0.2,2,t559,11,14,1,3.6,4.6,1.462
0.2,2,t926,1,19,2,2.2,4.2,1.4160000000000001
0.2,2,t530,14,1,-1,2.8000000000000003,1.8000000000000003,1.2000000000000002
0.2,2,t1451,0,3,0,2.4000000000000004,2.4000000000000004,0.8420000000000001
0.2,2,t747,5,12,-1,4.4,3.4000000000000004,1.656
0.2,2,t1340,8,5,1,4.0,5.0,1.64
0.2,2,t1174,19,12,2,5.2,7.2,2.6940000000000004
0.2,2,t213,7,5,2,1.6,3.6,0.634
0.2,2,t1311,8,19,-1,4.6000000000000005,3.6000000000000005,2.3280000000000003
0.2,2,t1245,17,6,0,5.0,5.0,1.834
0.2,2,t631,3,12,-1,2.8000000000000003,1.8000000000000003,0.8660000000000001
0.2,2,t922,1,18,-1,3.8000000000000003,2.8000000000000003,1.8378
0.2,2,t572,11,16,2,3.4000000000000004,5.4,1.6600000000000001
0.2,2,t569,11,1,1,2.2,3.2,1.154
0.2,2,t550,11,7,2,1.0,3.0,0.532
0.2,2,t1169,19,6,-1,2.4000000000000004,1.4000000000000004,0.968
0.2,2,t834,15,3,-1,3.6,2.6,1.412
0.2,2,t460,9,17,1,2.2,3.2,0.758
0.2,2,t757,5,3,2,3.8000000000000003,5.800000000000001,1.512
0.2,2,t552,11,12,0,4.800000000000001,4.800000000000001,2.3120000000000003
0.2,2,t746,5,7,1,1.6,2.6,0.588
0.2,2,t1277,17,10,1,3.4000000000000004,4.4,1.534
0.2,2,t1486,0,14,-1,4.2,3.2,1.6820000000000002
0.2,2,t614,3,19,2,4.800000000000001,6.800000000000001,2.5100000000000002
0.2,2,t1302,8,15,2,4.4,6.4,1.72
0.2,2,t422,9,8,-1,2.8000000000000003,1.8000000000000003,1.1
0.2,2,t214,7,5,2,1.6,3.6,0.634
0.2,2,t1168,19,13,0,5.0,5.0,2.692
0.2,2,t1375,10,3,-1,4.2,3.2,1.9600000000000002
0.2,2,t458,9,19,2,2.8000000000000003,4.800000000000001,1.6920000000000002
0.2,2,t598,3,14,2,5.0,7.0,2.102
0.2,2,t809,5,19,2,2.2,4.2,0.806
0.2,2,t1400,10,6,1,2.6,3.6,1.1580000000000001
0.2,2,t442,9,11,-1,2.6,1.6,1.348
0.2,2,t570,11,18,2,4.2,6.2,4.8340000000000005
0.2,2,t1110,16,5,0,1.8,1.8,0.678
0.2,2,t715,4,14,-1,2.0,1.0,0.8039999999999999
0.2,2,t296,12,1,2,3.4000000000000004,5.4,1.2892000000000001
0.2,2,t1259,17,3,2,2.4000000000000004,4.4,1.076
0.2,2,t12,13,14,-1,5.2,4.2,2.056
0.2,2,t629,3,7,1,4.0,5.0,1.7489999999999999
0.2,2,t197,7,6,0,2.0,2.0,0.8260000000000001
0.2,2,t58,13,5,1,4.0,5.0,1.6239999999999999
0.2,2,t1272,17,19,2,5.2,7.2,2.5860000000000003
0.2,2,t1414,10,4,0,4.0,4.0,2.206
0.2,2,t769,5,19,2,2.2,4.2,0.806
0.2,2,t817,5,0,-1,3.0,2.0,1.03
0.2,2,t1389,10,19,0,2.8000000000000003,2.8000000000000003,1.2936
0.2,2,t1261,17,4,-1,4.4,3.4000000000000004,2.0260000000000002
0.2,3,t223,7,19,2,2.0,4.0,0.976
0.2,3,t1477,0,6,-1,3.6,2.6,1.22
0.2,3,t1111,16,5,2,1.8,3.8,0.678
